"","lga_id","UID","NAME","TYPE","WARD","COMMUNITY","unique_lga"
"15285",618,"fzbv","PHC; AGBUDU","healthpostdispensary","AGBUDU","AGBUDU","anambra_orumba_south"
"15286",618,"lpvq","Health Post UMUCHUKWU","healthpostdispensary","UMUCHUKWU","UMUCHUKWU","anambra_orumba_south"
"15287",618,"ucnc","CHINAEDUM MEM. HOSP UMUNZE","cottagehospital","UMUNZE II","UMUNZE","anambra_orumba_south"
"15288",618,"vbvi","Primary Health  CARE; UMUOMAKU","primaryhealthcarecentre","UMUOMAKU","UMUOMAKU","anambra_orumba_south"
"15289",618,"pkwq","UGWUARO Health Post;UMUNZE","healthpostdispensary","UMUNZE II","UMUNZE","anambra_orumba_south"
"15290",618,"xfjk","NKEM MEDICAL CENTRE; UMUNZE","cottagehospital","UMUNZE I","UMUNZE","anambra_orumba_south"
"15291",618,"ffwr","Primary Health  CENTRE NAWFIJA","primaryhealthcarecentre","NAWFIJA","NAWFIJA WARD","anambra_orumba_south"
"15292",618,"afbl","Health Post; UMUNZE","healthpostdispensary","UMUNZE 1","UMUNZE","anambra_orumba_south"
"15293",618,"vcwy","URURO Health Post; UMUNZE","healthpostdispensary","UMUNZE III","UMUNZE","anambra_orumba_south"
"15294",618,"pxwj","Primary Health  CENTRE ISULO","primaryhealthcarecentre","ISULO","ISULO","anambra_orumba_south"
"15295",618,"arzy","Primary Health  CENTRE ENUGWU-UMUNONYIA","primaryhealthcarecentre","ONNEH/ENUGWU-UMUONYI","ENUGWU-UMUONYIA","anambra_orumba_south"
"15296",618,"pliq","Health Post ENUGWU UMUONYIA","healthpostdispensary","ONNEH/ENUGWU-UMUONYI","ENUGWU-UMUONYIA","anambra_orumba_south"
"15297",618,"jjpi","Health Post ONNEH","healthpostdispensary","ONNEH/ENUGWU-UMUONYI","ONNEH","anambra_orumba_south"
"15298",618,"tphq","Primary Health  CENTRE NAWFIJA","primaryhealthcarecentre","NAWFIJA","NAWFIJA","anambra_orumba_south"
"15299",618,"nnvr","NDIKPA Health Post; IHITE","healthpostdispensary","IHITE","IHITE","anambra_orumba_south"
"15300",618,"vrkq","AMERICAN MISSIONARY HOSP UMUNZE","cottagehospital","UMUNZE I","UMUNZE","anambra_orumba_south"
"15301",618,"oogt","Health Post UMUOMAKU","healthpostdispensary","UMUOMAKU","UMUOMAKU","anambra_orumba_south"
"15302",618,"feah","IHIE Health Post OWELLE EZUKALLA","healthpostdispensary","OWELLE-EZUKALA I","OWELLE-EZUKALA","anambra_orumba_south"
"15303",618,"flnf","COTTAGE HOSPITAL UMUNZE","cottagehospital","UMUNZE II","UMUNZE","anambra_orumba_south"
"15304",618,"winf","KOSISOCHUKWU MATERNITY HOSPITAL; UMUNZE","maternity","UMUNZE I","UMUNZE","anambra_orumba_south"
"15305",618,"ijpd","KOSISOCHUKWU MATERNITY HOSPITAL; UMUNZE","maternity","UMUNZE I","UMUNZE WARD I","anambra_orumba_south"
"15306",618,"tcww","VICTORY HOSP UMUNZE","cottagehospital","UMUNZE I","UMUNZE","anambra_orumba_south"
"15307",618,"zuqp","ISUBE Health Post IHITE","healthpostdispensary","IHITE","IHITE","anambra_orumba_south"
"15308",618,"blpk","MATA MATERNITY. HOME OWERRE-EZUKALA","maternity","OWERRE-EZUKALA I","OWERRE-EZUKALA WARD ","anambra_orumba_south"
"15309",618,"gqxm","ORACLE MED. CLINIC UMUNZE","cottagehospital","UMUNZE II","UMUNZE","anambra_orumba_south"
"15310",618,"sniy","DIOCESAN HOSPITAL/ MATERNITY; UMUNZE","maternity","UMUNZE I","UMUNZE","anambra_orumba_south"
"15311",618,"mdyg","DIOCESAN HOSPITAL/ MATERNITY; UMUNZE","comprehensivehealthcentre","UMUNZE I","UMUNZE","anambra_orumba_south"
"15312",618,"hsxg","Primary Health  CENTRE AGBUDU","primaryhealthcarecentre","AGBUDU","AGBUDU","anambra_orumba_south"
"15313",618,"hskx","Primary Health  CARE; UMUOMAKU","primaryhealthcarecentre","UMUOMAKU","UMUOMAKU WARD","anambra_orumba_south"
"15314",618,"kgtj","IHITE Health Post; IHITE","healthpostdispensary","IHITE","IHITE","anambra_orumba_south"
"15315",618,"gtbe","IMMACULATE MATERNITY HOSPITAL; UMUNZE","maternity","UMUNZE I","UMUNZE","anambra_orumba_south"
"15316",618,"ummp","Primary Health  CENTRE; AGBUDU","primaryhealthcarecentre","AGBUDU","AGBUDU","anambra_orumba_south"
"15317",619,"lrno","Phine Maternity Clinic Agbata Nempi","maternity","Nempi","Nempi","imo_oru_west"
"15318",619,"udyo","Chibueze Clinic /Maternity ernity Otulu","maternity","Otulu","Otulu","imo_oru_west"
"15319",619,"aitp","PHC Amaru","primaryhealthclinic","Mgbidi","Mgbidi","imo_oru_west"
"15320",619,"ecsf","Grace Maternity Eziama Ubulu","maternity","Ubulu","Ubulu","imo_oru_west"
"15321",619,"xyfa","White Rose Hospital Mgbidi","cottagehospital","Mgbidi I","Mgbidi","imo_oru_west"
"15322",619,"fqvn","Ifeanyichukwu Eluoma Hosp Mgbidi","cottagehospital","Mgbidi","Mgbidi","imo_oru_west"
"15323",619,"rbdo","St Bath Maternity Nempi","maternity","Nempi","Nempi","imo_oru_west"
"15324",619,"ctya","PHC Amazu","primaryhealthclinic","Mgbidi I","Mgbidi","imo_oru_west"
"15325",619,"flhs","Jane Maternity Ihitte Otulu","maternity","Otulu","Ihitte Otulu","imo_oru_west"
"15326",619,"mfjg","Aji Dispensary","healthpostdispensary","Aji","Aji","imo_oru_west"
"15327",619,"bakd","Ijeoma Mat Ubahara Otulu","maternity","Otulu","Otulu","imo_oru_west"
"15328",619,"hhso","n/a","healthpostdispensary","n/a","n/a","imo_oru_west"
"15329",619,"aghf","Uzoma Medical Clinic Mgbidi","primaryhealthcarecentre","Mgbidi","Mgbidi","imo_oru_west"
"15330",619,"diox","St Felix Hospital Mgbidi","cottagehospital","Mgbidi I","Mgbidi","imo_oru_west"
"15331",619,"gyik","Grace Land Clinic Mgbidi","primaryhealthcarecentre","Mgbidi","Mgbidi","imo_oru_west"
"15332",619,"furk","PHC Mgbidi","primaryhealthclinic","Mgbidi I","Mgbidi","imo_oru_west"
"15333",619,"dxaa","Eve Maternity Home Mgbidi","maternity","Mgbidi","Mgbidi","imo_oru_west"
"15334",619,"wrcu","Benic Clinic 2B Orlu/Mgbidi","primaryhealthcarecentre","Mgbidi Vi","Mgbidi","imo_oru_west"
"15335",619,"vyfb","PHC Amadehi","primaryhealthclinic","Eleke/Ubaha/Amadehi","Amadehi","imo_oru_west"
"15336",619,"jfqj","Esther Mat.Amagu","maternity","Mgbidi I","Amagu Mgbidi","imo_oru_west"
"15337",619,"igdf","Ihesinachi Maternity Akwada Aji","maternity","Aji","Akwada Aji","imo_oru_west"
"15338",619,"evyv","Family Care Hosptal Mgbidi","cottagehospital","Mgbidi III","Mgbidi","imo_oru_west"
"15339",619,"inye","PHC Okwudor","primaryhealthclinic","Mgbidi III","Okwudor","imo_oru_west"
"15340",619,"cmbu","Our Lord's Hospital/ Maternity Ama","cottagehospital","Ibiasogbe","Ibiasogbe","imo_oru_west"
"15341",619,"vynr","Chimezie Clinic Eziama Ubulu","primaryhealthcarecentre","Ubulu","Ubulu","imo_oru_west"
"15342",619,"chmg","Omega Clinic Km2 Mgbidi Orlu road","primaryhealthcarecentre","Mgbidi","Mgbidi","imo_oru_west"
"15343",619,"aqgx","PHC Amagu","primaryhealthclinic","Mgbidi I","Amagu","imo_oru_west"
"15344",619,"sydj","Community Hospital Amadehi","cottagehospital","Eleke/Ubaha/Amadehi","Amadehi","imo_oru_west"
"15345",619,"ogas","ST Elizabeth Maternity Eziama Ubulu","maternity","Ubulu","Ubulu","imo_oru_west"
"15346",619,"kyhi","Uzondu Maternity Centre Mgbidi","teachinghospital","Mgbidi","Mgbidi","imo_oru_west"
"15347",620,"tnar","Basic Health Centre; Okeluse","primaryhealthclinic","Okeluse",NA,"ondo_ose"
"15348",620,"ovqm","Health Post; Arajomeye","healthpostdispensary","Arajomeye",NA,"ondo_ose"
"15349",620,"dorz","Basic Health Centre; Uka Imeri","primaryhealthclinic","Imeri",NA,"ondo_ose"
"15350",620,"nngq","Health Post; Ago Iwoye","healthpostdispensary","Ago Iwoye",NA,"ondo_ose"
"15351",621,"wcfe","GOVT HOSP IBUSA PHC","generalhospital","OGBEOWELLE",NA,"delta_oshimili_north"
"15352",622,"meuh","GENERAL HOSPITAL","generalhospital","OKWE",NA,"delta_oshimili_south"
"15353",622,"ubaa","OKO OGBELE PHC","primaryhealthcarecentre","OKO OGBELE",NA,"delta_oshimili_south"
"15354",622,"sjkg","ANWAI PHC","primaryhealthcarecentre","ANWAI",NA,"delta_oshimili_south"
"15355",622,"mzaa","GENERAL HOSPITAL","generalhospital","AKUKU-IGBO",NA,"delta_oshimili_south"
"15356",622,"vmjg","ANALA PHC","primaryhealthcarecentre","ANALA",NA,"delta_oshimili_south"
"15357",622,"qelm","AKWUEBULU PHC","primaryhealthcarecentre","AKWUEBULU",NA,"delta_oshimili_south"
"15358",623,"yrro","Sanomens Medical Centre","cottagehospital","Ejigbo","Oshodi","lagos_oshodi_isolo"
"15359",623,"ugcs","Health Check Consultant","comprehensivehealthcentre","Ire-Akari Estate","Isolo","lagos_oshodi_isolo"
"15360",623,"fott","Okene Hospital","wardmodelphccentre","Ire-Akari","Isolo","lagos_oshodi_isolo"
"15361",623,"hlys","Boyle Medical Centre","wardmodelphccentre","Ire-Akari","Isolo","lagos_oshodi_isolo"
"15362",623,"lsuf","Heda Hospital","generalhospital","Osolo Way; Ajao Esta","Isolo","lagos_oshodi_isolo"
"15363",623,"wmrn","Shogunle PHC","primaryhealthcarecentre","Shogunle",NA,"lagos_oshodi_isolo"
"15364",623,"lhon","Ajibulu PHC","primaryhealthcarecentre","Oluleye",NA,"lagos_oshodi_isolo"
"15365",623,"qiei","St. Emmanuel Hospital","wardmodelphccentre","Ademuyiwa","Isolo","lagos_oshodi_isolo"
"15366",623,"sdvo","Osborne Clinic","cottagehospital","Ejigbo","Isolo","lagos_oshodi_isolo"
"15367",623,"siwr","Sentinel Hospital","generalhospital","Oke-Afa","Isolo","lagos_oshodi_isolo"
"15368",623,"kcxi","Ojumiri Medical Centre","wardmodelphccentre","Onyung; Ajao Estate","Okota","lagos_oshodi_isolo"
"15369",623,"mjrx","Divine Grace Hospital","wardmodelphccentre","Mafoluku","Oshodi","lagos_oshodi_isolo"
"15370",623,"yzbk","Onawunmi Specialist Clinic","generalhospital","Afariogun; Ajao Esta","Isolo","lagos_oshodi_isolo"
"15371",623,"ykqg","Methodist Primary Health Post","healthpostdispensary","Ewutuntun",NA,"lagos_oshodi_isolo"
"15372",623,"eybm","Emilola Maternity Home","maternity","Mushin Road","Isolo","lagos_oshodi_isolo"
"15373",623,"ltas","Nobility Clinic","wardmodelphccentre","Ire-Akari Estate","Isolo","lagos_oshodi_isolo"
"15374",623,"nvgh","Adeyemi Hospital","wardmodelphccentre","Nusirat","Isolo","lagos_oshodi_isolo"
"15375",623,"ojfx","Fasanmi Shogunle Hospital","generalhospital","Shogunle","Oshodi","lagos_oshodi_isolo"
"15376",623,"tfyl","St. Rapheal Hospital","generalhospital","Ago palace Way; Okot","Isolo","lagos_oshodi_isolo"
"15377",623,"qzrm","Ladi Mola Maternity Home","maternity","Abeokuta Road","Isolo","lagos_oshodi_isolo"
"15378",623,"whoc","Samaria Hospital","generalhospital","Okota","Isolo","lagos_oshodi_isolo"
"15379",623,"ivqw","Ago Medical Centre","wardmodelphccentre","Okota","Isolo","lagos_oshodi_isolo"
"15380",623,"qpjx","Khan Specialist Hospital","specialisthospital","Sholaja; Okota","Ikeja","lagos_oshodi_isolo"
"15381",623,"bhzu","Okota PHC","primaryhealthclinic","Okota",NA,"lagos_oshodi_isolo"
"15382",623,"omcs","Hijrah Clinic","wardmodelphccentre","Ire-Akari","Isolo","lagos_oshodi_isolo"
"15383",623,"qtpl","Dolu Hospital","generalhospital","Mafoluku","Oshodi","lagos_oshodi_isolo"
"15384",623,"ornr","Lives Fountain Hospital","generalhospital","Ire-Akari","Isolo","lagos_oshodi_isolo"
"15385",623,"nhle","Oluwapamilerin Maternity Home","maternity","Ire-Akari Estate","Isolo","lagos_oshodi_isolo"
"15386",623,"xhuw","Lorry Maternity Home","maternity","Hassan; Ilasamaja","Isolo","lagos_oshodi_isolo"
"15387",623,"ofmj","Ago Medical Centre","wardmodelphccentre","Ago; Okota","Isolo","lagos_oshodi_isolo"
"15388",623,"gisp","Healinig Cross Hospital","wardmodelphccentre","Okota","Isolo","lagos_oshodi_isolo"
"15389",623,"gjfv","Ire-Akari Medical Centre","wardmodelphccentre","Jakande","Isolo","lagos_oshodi_isolo"
"15390",623,"xrfb","Life Care Hospital","generalhospital","Okota","Isolo","lagos_oshodi_isolo"
"15391",623,"sxjj","Moyub Hospital","generalhospital","Okota","Isolo","lagos_oshodi_isolo"
"15392",623,"tfjy","Good Health Medical Centre","wardmodelphccentre","Ire-Akari","Isolo","lagos_oshodi_isolo"
"15393",623,"rxpl","Ayelabowo Clinic","wardmodelphccentre","Adekunle","Isolo","lagos_oshodi_isolo"
"15394",623,"pzbd","Gladsome Maternity Home","maternity","Ejigbo","Ikeja","lagos_oshodi_isolo"
"15395",623,"ohmh","Nobility Clinic","primaryhealthclinic","Godwin Omonua; Ire A","Isolo","lagos_oshodi_isolo"
"15396",623,"nvuj","Jumoke Clinic","cottagehospital","Ejigbo","Ikeja","lagos_oshodi_isolo"
"15397",623,"afdz","Bose Specialist Hospital","wardmodelphccentre","Ire-Akari","Isolo","lagos_oshodi_isolo"
"15398",623,"tznr","Queen of the Rosary Hospital","generalhospital","Ago Plalace Way","Isolo","lagos_oshodi_isolo"
"15399",623,"rgso","Crown Rise Hospital","wardmodelphccentre","Jakande","Isolo","lagos_oshodi_isolo"
"15400",623,"qmrb","Toyo Hospital","generalhospital","Ajao Estate","Isolo","lagos_oshodi_isolo"
"15401",623,"ronh","Alpha Peace Medical Centre","wardmodelphccentre","Ogundele","Isolo","lagos_oshodi_isolo"
"15402",624,"jdvc","Okpuala Ukwu PHC","primaryhealthcarecentre","Okpu-Umuobo","Okpuala","abia_osisioma_ngwa"
"15403",624,"jcru","Njikoumunna PHC","primaryhealthcarecentre","Umunneise","Njikoumunna","abia_osisioma_ngwa"
"15404",624,"ecyp","Umuchichi Health Centre","primaryhealthcarecentre","Amavo","Umuchichi","abia_osisioma_ngwa"
"15405",624,"qqgx","Umumba Primary Health  Centre","primaryhealthcarecentre","Aro Ngwa","Umumba","abia_osisioma_ngwa"
"15406",624,"uyin","Umule Health Centre","primaryhealthcarecentre","Uratta","Umule","abia_osisioma_ngwa"
"15407",624,"jncx","Obialu Health Post","healthpostdispensary","amator","Obialu","abia_osisioma_ngwa"
"15408",624,"dxtx","Cottage Hospital","cottagehospital","Aro Ngwa","Osisioma","abia_osisioma_ngwa"
"15409",624,"osxo","Okpu Umuobo Primary Health  Centre","primaryhealthcarecentre","Umuobo",NA,"abia_osisioma_ngwa"
"15410",624,"zues","Umuobasi Primary Health  Centre","primaryhealthcarecentre","Umuobasi",NA,"abia_osisioma_ngwa"
"15411",624,"yguq","Umungasi Health Centre","primaryhealthcarecentre","Umungasi",NA,"abia_osisioma_ngwa"
"15412",624,"cvqj","Ekearo Primary Health  Centre","primaryhealthcarecentre","Aro Ngwa","Ekearo","abia_osisioma_ngwa"
"15413",624,"kkxq","Abayi Ariria Health Post","healthpostdispensary","Abayi",NA,"abia_osisioma_ngwa"
"15414",624,"ytiw","Umungasi Health Centre","primaryhealthcarecentre","Ama Asator","Umungasi","abia_osisioma_ngwa"
"15415",624,"juis","Egbede Health Centre","primaryhealthcarecentre","Okpu Umuobo","Egbede","abia_osisioma_ngwa"
"15416",624,"pmvu","Umuoyoro Primary Health  Centre","primaryhealthcarecentre","Anasator","Umoyoro","abia_osisioma_ngwa"
"15417",624,"iysa","Umuagbara Primary Health  Centre","primaryhealthcarecentre","Umuagbara",NA,"abia_osisioma_ngwa"
"15418",624,"oijm","World Bank Primary Health  Centre","primaryhealthcarecentre","Osisioma",NA,"abia_osisioma_ngwa"
"15419",624,"dlro","Okpuala Umuogwo PHC","primaryhealthcarecentre","Okpu Umuobo","Okpuala","abia_osisioma_ngwa"
"15420",624,"wkob","Amator Ukwuw Primary Health  Centre","primaryhealthcarecentre","Amator","Amatro","abia_osisioma_ngwa"
"15421",624,"gmuo","Owo Na Umuosi Primary Health  Centre","primaryhealthcarecentre","Owo",NA,"abia_osisioma_ngwa"
"15422",624,"mjrz","Umuagbara Primary Health  Centre","primaryhealthcarecentre","Ama Asaa","Umuagbara","abia_osisioma_ngwa"
"15423",624,"ofva","World Bank Central Primary Health  Centre","primaryhealthcarecentre","Osisioma",NA,"abia_osisioma_ngwa"
"15424",624,"kngu","Umuenyi PHC","primaryhealthcarecentre","Amasaa","Umuenyi","abia_osisioma_ngwa"
"15425",624,"nful","World Bank Central Primary Health  Centre","primaryhealthcarecentre","Osisioma Ngwa","Osisioma","abia_osisioma_ngwa"
"15426",624,"gric","Osisioma Health Office Maternity","maternity","Osisioma Ngwa",NA,"abia_osisioma_ngwa"
"15427",624,"dwxm","Ayaba Umueze Health Centre","primaryhealthcarecentre","Amasator","Ayaba Umueze","abia_osisioma_ngwa"
"15428",624,"szcv","Amator Ukwu Primary Health  Centre","primaryhealthcarecentre","Amator Ukwu",NA,"abia_osisioma_ngwa"
"15429",624,"nass","World Bank Primary Health  Centre","primaryhealthcarecentre","Osisioma Ngwa","Osisioma Ngwa","abia_osisioma_ngwa"
"15430",624,"ydyr","Mbutuoma PHC","primaryhealthcarecentre","Amasator","Mbutuoma","abia_osisioma_ngwa"
"15431",624,"vkxf","Okpumuobo Primary Health  Centre","primaryhealthcarecentre","Okpu Umuobo","Okpu Umuobo","abia_osisioma_ngwa"
"15432",624,"ibwy","Amavo Primary Health  Centre","primaryhealthcarecentre","Amavo","Amavo","abia_osisioma_ngwa"
"15433",624,"rkar","Osisioma Health Office Maternity","maternity","Osisioma Ngwa","Osisioma","abia_osisioma_ngwa"
"15434",624,"qzlr","Abayi Ariaria Health Post","primaryhealthclinic","Aro Ngwa","Abayi Ariaria","abia_osisioma_ngwa"
"15435",624,"xdat","Umueke Health Centre","primaryhealthcarecentre","Umunneise","Umueke","abia_osisioma_ngwa"
"15436",624,"lhvn","Odeukwu PHC","primaryhealthcarecentre","Aro Ngwa","Odeukwu","abia_osisioma_ngwa"
"15437",624,"nrju","Owo na Umuosi PHC","primaryhealthcarecentre","Amavo","Owo","abia_osisioma_ngwa"
"15438",624,"qsib","Amavo Nkwogu Health Centre","primaryhealthcarecentre","Amavo","Nkwogu","abia_osisioma_ngwa"
"15439",625,"nzeo","Muslim Hospital; Okefia; Osogbo","cottagehospital","Okefia; Osogbo","Okefia; Osogbo","osun_osogbo"
"15440",625,"rrob","Phoenix Clinic; Fagbewesa; Osogbo","maternity","Fagbewesa; Osogbo 4","Fagbewesa; Osogbo","osun_osogbo"
"15441",625,"bgii","Ope-Olu Maternity Home; Oke-Baale; Osogbo","maternity","Oke-Baale; Osogbo 5","Oke-Baale; Osogbo","osun_osogbo"
"15442",625,"gnnh","Jaleyemi Catholic Hospital; Osogbo","cottagehospital","Osogbo","Osogbo","osun_osogbo"
"15443",625,"evcn","Oluguna Primary Health  Centre;  Osogbo","primaryhealthcarecentre","Oluguna","Oluguna","osun_osogbo"
"15444",625,"taxq","Omolara Maternity Clinic; Osogbo","maternity","Osogbo 11","Osogbo","osun_osogbo"
"15445",625,"yqwc","Government House Clinic; Osogbo","specialisthospital","Government House; Os","Government House; Os","osun_osogbo"
"15446",625,"lcmb","Aniyan Maternity Home; Oke Baale; Osogbo","maternity","Oke Baale; Osogbo 13","Oke Baale; Osogbo","osun_osogbo"
"15447",625,"pold","Randel Hospital; Makson Area; Osogbo","cottagehospital","Makson Area; Osogbo ","Makson Area; Osogbo","osun_osogbo"
"15448",625,"opnq","Stay Well Clinic; Osogbo","primaryhealthclinic","Osogbo 14","Osogbo","osun_osogbo"
"15449",625,"oank","Adebare Specialist Hospital; Gbongan Road; Osogbo","specialisthospital","Gbongan Road; Osogbo","Gbongan Road; Osogbo","osun_osogbo"
"15450",625,"ifwf","Akolapo Conv. Home; Ifelodun Street; Osogbo","maternity","Ifelodun Street; Oso","Ifelodun Street; Oso","osun_osogbo"
"15451",625,"ufne","Cornerstone Specialist Hospital; Alekuwodo; Osogbo","specialisthospital","Alekuwodo; Osogbo 5","Alekuwodo; Osogbo","osun_osogbo"
"15452",625,"vwfn","Alive Modern Centre; Adetoro Street; Osogbo","cottagehospital","Adetoro Street; Osog","Adetoro Street; Osog","osun_osogbo"
"15453",625,"hqze","Oke-Osun Modern Centre; Agric. Road; Osogbo","maternity","Agric. Road; Osogbo","Agric. Road; Osogbo","osun_osogbo"
"15454",625,"mpge","Omolara Maternity Home; Jaleyemi; Osogbo","maternity","Jaleyemi; Osogbo 3","Jaleyemi; Osogbo","osun_osogbo"
"15455",625,"wpyk","Aderemi Maternity Home; Anuola Street; Osogbo","maternity","Anuola Street; Osogb","Anuola Street; Osogb","osun_osogbo"
"15456",625,"rdxk","Ore Ofe Conv. Home; Alekuwodo; Osogbo","maternity","Alekuwodo; Osogbo 5","Alekuwodo; Osogbo","osun_osogbo"
"15457",625,"dhrm","Ayodabo Specialist Hospital; Omigade Street; Osogb","specialisthospital","Omigade Street; Osog","Omigade Street; Osog","osun_osogbo"
"15458",625,"pjit","Ibukun Olu Maternity Home; Ayepe Street; Osogbo","maternity","Ayepe Street; Osogbo","Ayepe Street; Osogbo","osun_osogbo"
"15459",625,"mndz","Olomolatan Clinic; Moeje Area; Osogbo","maternity","Moeje Area; Osogbo 6","Moeje Area; Osogbo","osun_osogbo"
"15460",625,"xtal","Folasade Conv. Home; Atanda Street; Osogbo","maternity","Atanda Street; Osogb","Atanda Street; Osogb","osun_osogbo"
"15461",625,"kxut","Faith Specialist Hospital; Isale Aro; Osogbo","specialisthospital","Isale Aro; Osogbo 6","Isale Aro; Osogbo","osun_osogbo"
"15462",625,"qdmm","Olapemo Maternity Home; Ita Olokan Street; Osogbo","maternity","Ita Olokan Street; O","Ita Olokan Street; O","osun_osogbo"
"15463",625,"aibd","Strong Tower Maternity Home; Adejumo Street; Osogb","maternity","Adejumo Street; Osog","Adejumo Street; Osog","osun_osogbo"
"15464",625,"scvk","Aladorin Conv. Home; Ikolaba Street; Osogbo","maternity","Ikolaba Street; Osog","Ikolaba Street; Osog","osun_osogbo"
"15465",626,"lisd","PHC; Umogidi","primaryhealthcarecentre","Entekpa","Umogidi","benue_oturkpo"
"15466",626,"usbg","PHC; Aune","primaryhealthcarecentre","Adoka Ehaje","Aune","benue_oturkpo"
"15467",626,"wosr","PHC; Akpegede","primaryhealthclinic","Ewulo","Akpegede","benue_oturkpo"
"15468",626,"eybt","PHC; Ondo","primaryhealthclinic","Ugboju Ehaje","Ondo","benue_oturkpo"
"15469",626,"jqvx","Hope Clinic","primaryhealthclinic","Adoka Icho","Adoka Centre","benue_oturkpo"
"15470",626,"uvra","PHC; Otukpo Icho","primaryhealthclinic","Okete","Otukpo Icho","benue_oturkpo"
"15471",626,"xdxc","PHC; Iwili","primaryhealthclinic","Entekpa","Iwili","benue_oturkpo"
"15472",626,"ekbv","Och' Adoka Dispensary","healthpostdispensary","Adoka Icho","Och' Adoka","benue_oturkpo"
"15473",626,"xhdp","Christian Hospital","primaryhealthcarecentre","Adoka Icho","Adoka Centre","benue_oturkpo"
"15474",626,"hnkn","Methodist Hospital","primaryhealthcarecentre","Ugboju Icho","Ogoli","benue_oturkpo"
"15475",626,"vwzg","St. Francis College Clinic","primaryhealthclinic","Otukpo Town III","Otukpo","benue_oturkpo"
"15476",626,"qput","Maranatha Hospital; Jericho Road","primaryhealthclinic","Otukpo Town II","Otukpo","benue_oturkpo"
"15477",626,"xygo","PHC; Ofiloko - Ugboju","primaryhealthclinic","Ugboju Icho","Ofiloko - Ugboju","benue_oturkpo"
"15478",626,"wcqq","Blessed Clinic","primaryhealthclinic","Entekpa","Umogidi","benue_oturkpo"
"15479",626,"kvdi","St. Anne's Secondary School Clinic","primaryhealthclinic","Otukpo Town III","Otukpo","benue_oturkpo"
"15480",626,"amlk","St. Veronica Hospital","primaryhealthcarecentre","Otukpo Town I","Otukpo","benue_oturkpo"
"15481",626,"ixnn","Inland Hospital","primaryhealthclinic","Adoka Icho","Adoka Centre","benue_oturkpo"
"15482",626,"pnlh","PHC; Otukpo Nobi","primaryhealthclinic","Okete","Otukpo Nobi","benue_oturkpo"
"15483",626,"ndok","Atabo Clinic","primaryhealthclinic","Adoka Icho","Adoka Centre","benue_oturkpo"
"15484",626,"qzlq","St. Veronica's Clinic","primaryhealthclinic","Ugboju Icho","Ipolo","benue_oturkpo"
"15485",626,"tgvk","Ugbede Hospital","primaryhealthclinic","Adoka Icho","Adoka Centre","benue_oturkpo"
"15486",626,"lbfb","PHC; Okpaflo","primaryhealthclinic","Adoka Icho","Okpaflo","benue_oturkpo"
"15487",626,"nxif","Adoka Maternity","primaryhealthcarecentre","Adoka Icho","Adoka Centre","benue_oturkpo"
"15488",626,"xqsk","PHC; Opa","primaryhealthcarecentre","Adoka Ehaje","Opa","benue_oturkpo"
"15489",626,"tnaj","PHC; Okoto","primaryhealthclinic","Ugboju Ehaje","Okoto","benue_oturkpo"
"15490",626,"zlhw","PHC; Ojakpama","primaryhealthclinic","Adoka Icho","Ojakpama","benue_oturkpo"
"15491",626,"wjby","PHC; Ogyoma","primaryhealthcarecentre","Allan","Ogyoma","benue_oturkpo"
"15492",626,"rvui","PHC; Upu","primaryhealthclinic","Ewulo","Upu","benue_oturkpo"
"15493",626,"rxbg","PHC; Aibeli","primaryhealthclinic","Adoka Icho","Aibeli","benue_oturkpo"
"15494",626,"iuop","PHC; Ofiloko - Adoka","primaryhealthclinic","Adoka Icho","Ofiloko - Adoka","benue_oturkpo"
"15495",626,"wcbt","Achega Medical Clinic","primaryhealthclinic","Otukpo Town I","Otukpo","benue_oturkpo"
"15496",626,"imkg","Ihotu Clinic","primaryhealthclinic","Ewulo","Upu - Otukpo","benue_oturkpo"
"15497",626,"eprb","Jesus College Clinic","primaryhealthclinic","Otukpo Town I","Otukpo","benue_oturkpo"
"15498",626,"dxza","Queen of Peace Clinic","primaryhealthclinic","Otukpo Town I","Otukpo","benue_oturkpo"
"15499",626,"jiqd","PHC; Ipole","primaryhealthclinic","Adoka Icho","Ipole","benue_oturkpo"
"15500",626,"asnr","Govt Model Secondary School Otukpo Clinic","primaryhealthclinic","Otukpo Town III","Otukpo","benue_oturkpo"
"15501",626,"bvfu","PHC; Adankari","primaryhealthclinic","Otobi","Adankari","benue_oturkpo"
"15502",626,"uwyr","PHC; Ogodumu","primaryhealthcarecentre","Adoka Icho","Ogodumu","benue_oturkpo"
"15503",626,"pycy","PHC; Ipom","primaryhealthclinic","Ugboju Icho","Ipom","benue_oturkpo"
"15504",626,"ewzz","PHC; Odudaje","primaryhealthclinic","Okete","Odudaje","benue_oturkpo"
"15505",626,"agou","PHC; Ekantili","primaryhealthclinic","Adoka Icho","Ekantili","benue_oturkpo"
"15506",626,"yhne","PHC; Ogoli","primaryhealthclinic","Ugboju Icho","Ogoli","benue_oturkpo"
"15507",626,"kqjt","Excel Eye Clinic","specialisthospital","Otukpo Town I","Otukpo","benue_oturkpo"
"15508",626,"jbkr","Otia Clinic","primaryhealthclinic","Otukpo Town III","Otukpo","benue_oturkpo"
"15509",626,"ggys","FSP Clinic","primaryhealthclinic","Adoka Icho","Ugah","benue_oturkpo"
